AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.8112821901055639,0.8257770913091663,0.7445340454870747,0.7528337784294217,LDA,knn,mnarY8,0,3
0.8175619116856965,0.826931249629659,0.7433610863835507,0.7563439283657118,SVC,knn,mnarY8,0,3
0.8555164081941733,0.8644959128271784,0.7699586322459024,0.7823602311008709,RF,knn,mnarY8,0,3
0.9414366013381592,0.9414435678447394,0.8894084585711542,0.8840847602590285,GB,mice,mnarY8,0,3
0.7091659610011722,0.7096686784403906,0.6635265573999407,0.6652510865580982,LDA,mice,mnarY8,0,3
0.7078566702611774,0.7068218882411618,0.6640886003037126,0.6641043095774205,SVC,mice,mnarY8,0,3
0.8980980685800073,0.89709945008505,0.8291057932310485,0.8326491071896107,RF,mice,mnarY8,0,3
0.9438766016421306,0.9278422639070241,0.898280707266412,0.8640083084603166,GB,tree,mnarY8,0,3
0.7441154928182548,0.7616184797588612,0.6818575343422179,0.6948456127489484,LDA,tree,mnarY8,0,3
0.748637616592504,0.7613201485267547,0.69488401319579,0.7025431568658252,SVC,tree,mnarY8,0,3
0.8674238165618388,0.8757141863772462,0.7883053184618876,0.7853345202562356,RF,tree,mnarY8,0,3
0.7175879034704238,0.7292141255581438,0.6611562025449024,0.6676406416365573,GB,complete_case,mnarF2,0,3
0.7270648922190639,0.7204076866603817,0.6605417953954373,0.6629313504738964,GB,mean,mnarF2,0,3
0.7456458077261071,0.746113652400924,0.6729800492223911,0.6765024174826761,LDA,mean,mnarF2,0,3
0.7466300329048976,0.7418549111015449,0.6777242498821805,0.6777207589324675,SVC,mean,mnarF2,0,3
0.7363876104211904,0.7414856093907674,0.6765408179295177,0.6800666771395159,RF,mean,mnarF2,0,3
0.7261646875499945,0.7254128136933328,0.6599797524916654,0.6587596655670176,GB,median,mnarF2,0,3
0.7440409915286863,0.74734410901803,0.670614930791922,0.6776928313347647,LDA,median,mnarF2,0,3
0.7465517935625327,0.7458250102553077,0.6806479202667085,0.6765111448569583,SVC,median,mnarF2,0,3
0.7419506825621822,0.744025699212312,0.6753469131277163,0.6865633345551656,RF,median,mnarF2,0,3
0.7236005608966598,0.7266341221141286,0.6634968843273812,0.6617217363983872,GB,knn,mnarF2,0,3
0.7458870750442161,0.7470457616436544,0.6717948717948717,0.6705887486690755,LDA,knn,mnarF2,0,3
0.7461774056711614,0.7450490439381137,0.6723953151454853,0.675332949328865,SVC,knn,mnarF2,0,3
0.7435361760911937,0.7472759878981657,0.6913092806898116,0.687170759805205,RF,knn,mnarF2,0,3
0.7228151503587781,0.7252930544485683,0.673554310450158,0.6664659370581767,GB,mice,mnarF2,0,3
0.7465282233664855,0.7460602803479995,0.6741512628510586,0.6842034525492661,LDA,mice,mnarF2,0,3
0.7472660189295668,0.7458343350232053,0.6735752561484352,0.6770993698835769,SVC,mice,mnarF2,0,3
0.7457689688919603,0.7430001432440109,0.6859733640536908,0.6788884816114225,RF,mice,mnarF2,0,3
0.7171323855288383,0.7138097423510106,0.6575971793126321,0.6546211446824108,GB,tree,mnarF2,0,3
