AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.5132357997748194,0.5072923614446279,0.51,0.509,SVC,mice,mnarF4,1,20
0.5199810101199924,0.5203415046330814,0.5200000000000001,0.5050000000000001,RF,mice,mnarF4,1,20
0.5154781279942664,0.5520738272288197,0.522,0.537,GB,tree,mnarF4,1,20
0.5137770772406651,0.5458312501259136,0.506,0.5189999999999999,LDA,tree,mnarF4,1,20
0.5157193454901728,0.5332244358057505,0.504,0.515,SVC,tree,mnarF4,1,20
0.5330865826462704,0.5249395203982904,0.5180000000000001,0.5210000000000001,RF,tree,mnarF4,1,20
0.5642425882373768,0.5355055784700028,0.5519999999999999,0.5269999999999999,GB,complete_case,mnarF8,1,20
0.5599379437492142,0.5367651314354187,0.5509999999999999,0.5430000000000001,GB,mean,mnarF8,1,20
0.5385634886523922,0.5162594013683944,0.518,0.514,LDA,mean,mnarF8,1,20
0.48727850063055944,0.5222809992779016,0.49799999999999994,0.5130000000000001,SVC,mean,mnarF8,1,20
0.49701056080524497,0.49494690279274556,0.501,0.493,RF,mean,mnarF8,1,20
0.5498135536869136,0.5307692389336878,0.5269999999999999,0.5200000000000001,GB,median,mnarF8,1,20
0.5293988619369278,0.5203015487047586,0.508,0.515,LDA,median,mnarF8,1,20
0.48854430171628255,0.5329136398829374,0.49399999999999994,0.508,SVC,median,mnarF8,1,20
0.516859711555526,0.513090767284794,0.521,0.491,RF,median,mnarF8,1,20
0.5346935411137731,0.5373065090313975,0.5329999999999999,0.5200000000000001,GB,knn,mnarF8,1,20
0.5279449663961271,0.5262387789666964,0.509,0.506,LDA,knn,mnarF8,1,20
0.5045900193727777,0.4870815546717136,0.5040000000000001,0.497,SVC,knn,mnarF8,1,20
0.5108348994687455,0.5297455565150692,0.52,0.524,RF,knn,mnarF8,1,20
0.5588948340821667,0.52134125394728,0.552,0.523,GB,mice,mnarF8,1,20
0.5299264596239858,0.544257586930278,0.521,0.543,LDA,mice,mnarF8,1,20
0.4913078192942676,0.5241639544417508,0.49399999999999994,0.516,SVC,mice,mnarF8,1,20
0.5029925732679219,0.4909463635319006,0.507,0.499,RF,mice,mnarF8,1,20
0.5463155174991626,0.5046286535833431,0.533,0.514,GB,tree,mnarF8,1,20
0.5329033164662121,0.5299085243145403,0.5109999999999999,0.5239999999999999,LDA,tree,mnarF8,1,20
0.50549610696045,0.5131728920173815,0.515,0.506,SVC,tree,mnarF8,1,20
0.5162594514334611,0.5141385830680986,0.515,0.506,RF,tree,mnarF8,1,20
1.0,1.0,0.999,1.0,GB,complete_case,mnarD2,1,20
1.0,0.8353554954160625,0.999,0.7549999999999999,GB,mean,mnarD2,1,20
0.622189570453344,0.6165282167315931,0.598,0.588,LDA,mean,mnarD2,1,20
0.6243927738245734,0.6158683831855232,0.5919999999999999,0.5820000000000001,SVC,mean,mnarD2,1,20
0.7113714688157317,0.7398274954061297,0.662,0.6769999999999999,RF,mean,mnarD2,1,20
1.0,0.8439002945788465,0.998,0.762,GB,median,mnarD2,1,20
